Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Global,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,1745.1,juju on that beat,Zay Hilfigerrr - Zayion McCall,single,n-a,62634.0,False,Juju on That Beat (TZ Anthem),2016-09-30,1,1,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,144244.0,4.0,else,1497.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,global
Global,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,909.85,graveyard,Halsey,album,dance pop,12622150.0,False,Manic,2020-01-17,3,16,0.667,0.583,11,-5.127000000000002,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806.0,4.0,pop,302.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.65,-1.0,-7.0,-2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,82.0,0.0365853658536585,0.0121951219512195,0.024390243902439,0.0365853658536585,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.2,0.0666666666666667,0.133333333333333,0.2,0.0666666666666667,0.2,0.0666666666666667,0.0666666666666667,0.75,0.25,0.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,global
Global,https://open.spotify.com/track/0ORgAzmFh8N97SseJvmqgC,107.95,love it if we made it,The 1975,single,modern alternative rock,4472646.0,True,Love It If We Made It,2018-07-19,1,1,0.479,0.727,4,-5.369,1,0.0357,0.000718,1.97e-05,0.0644,0.0577,180.09,253249.0,4.0,rock,849.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.35,0.0,-6.0,-2.0,5.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,8.0,6.0,272.0,0.0183823529411765,0.0073529411764705,0.0110294117647059,0.0183823529411765,0.0183823529411765,0.0147058823529412,0.0073529411764705,0.0110294117647059,0.0294117647058824,0.0220588235294118,0.172413793103448,0.0689655172413793,0.103448275862069,0.172413793103448,0.172413793103448,0.137931034482759,0.0689655172413793,0.103448275862069,0.5714285714285711,0.4285714285714289,2.0,21.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,global
Global,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,18495.25,physical,Dua Lipa,album,dance pop,20575026.0,False,Future Nostalgia,2020-03-27,4,11,0.647,0.8440000000000001,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829.0,4.0,pop,232.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.25,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,258.0,0.0077519379844961,0.0077519379844961,0.003875968992248,0.0077519379844961,0.0116279069767442,0.003875968992248,0.003875968992248,0.0077519379844961,0.0077519379844961,0.0155038759689922,0.142857142857143,0.142857142857143,0.0714285714285714,0.142857142857143,0.214285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0.333333333333333,0.666666666666667,0.0,3.0,1.0,0.0,0.0,1.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,global
Global,https://open.spotify.com/track/62hpoPrA3rtfeX1aWONig5,36.0,split/whole time,Lil Yachty,album,atl hip hop,6648019.0,True,Lil Boat 3,2020-05-29,3,19,0.667,0.489,9,-8.772,0,0.422,0.197,0.0,0.159,0.392,145.048,239314.0,4.0,hip hop,169.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,global
Global,https://open.spotify.com/track/6pRoE3RdW4w1Fjd8epVWjZ,4.0,use me,Future,album,atl hip hop,9442830.0,True,HNDRXX,2017-08-04,5,17,0.573,0.5379999999999999,4,-5.4620000000000015,0,0.138,0.253,0.0,0.0622,0.148,152.096,256343.0,4.0,hip hop,1198.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.6,0.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,6.0,203.0,0.0098522167487684,0.0049261083743842,0.0098522167487684,0.0098522167487684,0.0147783251231527,0.0098522167487684,0.0049261083743842,0.0147783251231527,0.0147783251231527,0.0295566502463054,0.125,0.0625,0.125,0.125,0.1875,0.125,0.0625,0.1875,0.333333333333333,0.666666666666667,2.0,6.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,global
Global,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F,23.20000000000001,hoje eu vou parar na gaiola,Mc Livinho - Rennan da Penha,single,brazilian edm,5801264.0,True,Hoje Eu Vou Parar Na Gaiola,2018-10-17,1,1,0.65,0.361,2,-7.153,1,0.404,0.0331,0.0,0.0978,0.8440000000000001,89.803,177094.0,4.0,dance/electronic,759.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,global
Global,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,3758.4,nights with you,MØ,single,dance pop,1283811.0,False,Nights With You,2017-04-21,1,1,0.763,0.6709999999999999,1,-4.029,0,0.1,0.401,1.16e-05,0.375,0.602,120.06,197495.0,4.0,pop,1300.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.95,2.0,4.0,-2.0,4.0,1.0,3.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,231.0,0.0173160173160173,0.0043290043290043,0.012987012987013,0.0173160173160173,0.0086580086580086,0.0216450216450216,0.012987012987013,0.012987012987013,0.0216450216450216,0.012987012987013,0.16,0.04,0.12,0.16,0.08,0.2,0.12,0.12,0.625,0.375,0.0,3.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,global
Global,https://open.spotify.com/track/4fgV3PU9JBlpJu0w4Yhr76,19.200000000000006,hops,MERO,album,german hip hop,1640962.0,True,YA HERO YA MERO,2019-03-15,3,12,0.8540000000000001,0.623,11,-8.854,0,0.0745,0.177,0.0,0.114,0.468,129.991,154427.0,4.0,hip hop,610.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,global
Global,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9,798.4500000000003,living proof,Camila Cabello,single,dance pop,18673543.0,False,Living Proof,2019-11-15,1,1,0.735,0.514,7,-5.464,1,0.0819999999999999,0.109,0.0,0.359,0.517,77.566,194440.0,4.0,pop,365.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.55,3.0,7.0,6.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,6.0,293.0,0.0,0.0068259385665529,0.0,0.0034129692832764,0.0136518771331058,0.0,0.0,0.0238907849829352,0.0,0.0204778156996587,0.0,0.142857142857143,0.0,0.0714285714285714,0.285714285714286,0.0,0.0,0.5,0.0,1.0,0.0,11.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,global
Global,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,14091.0,shed a light,Robin Schulz - David Guetta - Cheat Codes,single,dance pop,2531210.0,False,Shed a Light,2016-11-25,1,1,0.483,0.787,8,-5.244,1,0.102,0.112,0.0,0.257,0.58,122.058,191379.0,4.0,pop,1441.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.55,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,291.0,0.0,0.0,0.0,0.0,0.0068728522336769,0.0068728522336769,0.0034364261168384,0.0034364261168384,0.0103092783505155,0.0137457044673539,0.0,0.0,0.0,0.0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.4285714285714289,0.5714285714285711,3.0,14.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,global
Global,https://open.spotify.com/track/3O8X1DE9btbzy4UH9cSX9a,16.8,borderline,Tame Impala,single,australian psych,4300741.0,False,Borderline,2019-04-12,1,1,0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,274294.0,4.0,dance/electronic,582.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.6,-1.0,-9.0,-3.0,2.0,6.0,3.0,5.0,4.0,8.0,2.0,6.0,7.0,4.0,343.0,0.0058309037900874,0.0174927113702624,0.0087463556851312,0.0145772594752187,0.0116618075801749,0.0233236151603499,0.0058309037900874,0.0174927113702624,0.0204081632653061,0.0116618075801749,0.0555555555555556,0.166666666666667,0.0833333333333333,0.138888888888889,0.111111111111111,0.222222222222222,0.0555555555555556,0.166666666666667,0.6363636363636359,0.363636363636364,1.0,10.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,global
Global,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU,275.3,do you remember,Chance the Rapper - Death Cab for Cutie,album,chicago rap,5045736.0,False,The Big Day,2019-07-26,2,22,0.606,0.655,6,-6.327999999999999,1,0.402,0.139,0.0,0.103,0.696,159.82399999999996,236686.0,4.0,rap,477.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.15,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,221.0,0.004524886877828,0.004524886877828,0.0,0.004524886877828,0.0090497737556561,0.0,0.004524886877828,0.004524886877828,0.0090497737556561,0.0090497737556561,0.142857142857143,0.142857142857143,0.0,0.142857142857143,0.285714285714286,0.0,0.142857142857143,0.142857142857143,0.5,0.5,4.0,4.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,global
Global,https://open.spotify.com/track/4hQ6o8ECY5MyHyodnyOHEw,6.4,u deserve it,Trippie Redd - Chris King - Quan'ta,album,melodic rap,5502398.0,True,A Love Letter To You 4,2019-11-22,9,21,0.8170000000000001,0.509,5,-7.287000000000001,1,0.0316,0.547,4.28e-06,0.0758,0.551,110.014,244601.0,4.0,rap,358.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.6,2.0,9.0,5.0,2.0,4.0,1.0,1.0,6.0,1.0,3.0,5.0,2.0,7.0,166.0,0.0120481927710843,0.0240963855421687,0.0060240963855421,0.0060240963855421,0.036144578313253,0.0060240963855421,0.0180722891566265,0.0301204819277108,0.0120481927710843,0.0421686746987952,0.0869565217391304,0.1739130434782609,0.0434782608695652,0.0434782608695652,0.260869565217391,0.0434782608695652,0.130434782608696,0.217391304347826,0.222222222222222,0.7777777777777779,0.0,4.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,global
Global,https://open.spotify.com/track/3tuyK9qfen7lPMji9Saw3d,32.0,we both know,Bryson Tiller,album,kentucky hip hop,4447390.0,True,True to Self,2017-05-26,5,19,0.917,0.392,10,-5.1080000000000005,0,0.315,0.16,0.000156,0.104,0.544,131.514,160907.0,4.0,hip hop,1265.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,208.0,0.0048076923076923,0.0048076923076923,0.0,0.0048076923076923,0.0,0.0048076923076923,0.0,0.0048076923076923,0.0096153846153846,0.0096153846153846,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.5,0.5,0.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,global
Global,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,16408.500000000007,hey ma  - spanish version,Pitbull - J Balvin - Camila Cabello,single,dance pop,7998617.0,False,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) [Spanish Version],2017-03-09,1,1,0.489,0.962,0,-2.597,1,0.215,0.0277,6.18e-06,0.128,0.518,104.563,194942.0,4.0,pop,1343.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,global
Global,https://open.spotify.com/track/0wdV94AXGRphrbkDWLNzVC,197.6,roaring 20s,Panic! At The Disco,album,baroque pop,10097733.0,False,Pray for the Wicked,2018-06-22,5,11,0.271,0.948,1,-2.207,1,0.263,0.0467,0.0,0.163,0.515,83.19,186600.0,4.0,pop,876.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,6.0,323.0,0.0,0.0030959752321981,0.0030959752321981,0.0030959752321981,0.0092879256965944,0.0030959752321981,0.0061919504643962,0.0123839009287926,0.0092879256965944,0.0185758513931889,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.230769230769231,0.0769230769230769,0.153846153846154,0.307692307692308,0.333333333333333,0.666666666666667,0.0,10.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,global
Global,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5,3416.0,como antes,Yandel - Wisin,album,latin,4585050.0,False,#Update,2017-09-08,1,14,0.813,0.8759999999999999,1,-4.2780000000000005,0,0.172,0.182,0.0,0.394,0.746,94.987,210773.0,4.0,latin,1163.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,global
Global,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,13950.499999999998,ball for me,Post Malone - Nicki Minaj,album,dfw rap,29173640.0,True,beerbongs & bentleys,2018-04-27,10,18,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.5429999999999999,134.20600000000002,206267.0,4.0,rap,932.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.1,0.0,-16.0,-2.0,8.0,4.0,4.0,3.0,5.0,3.0,2.0,6.0,9.0,7.0,422.0,0.018957345971564,0.0094786729857819,0.0094786729857819,0.0071090047393364,0.0118483412322275,0.0071090047393364,0.004739336492891,0.014218009478673,0.0213270142180095,0.0165876777251185,0.2285714285714289,0.114285714285714,0.114285714285714,0.0857142857142857,0.142857142857143,0.0857142857142857,0.0571428571428571,0.1714285714285709,0.5625,0.4375,9.0,18.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,global
Global,https://open.spotify.com/track/6Ju28M6P8Y8sLjBgWjyUUD,76.0,hunger,Florence + The Machine,album,art pop,5344593.0,False,High As Hope,2018-06-29,2,10,0.7290000000000001,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,214667.0,4.0,pop,869.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-3.15,0.0,-8.0,-2.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,8.0,9.0,7.0,285.0,0.0140350877192982,0.0105263157894737,0.0105263157894737,0.0210526315789474,0.0140350877192982,0.0140350877192982,0.0105263157894737,0.0280701754385965,0.0315789473684211,0.0245614035087719,0.114285714285714,0.0857142857142857,0.0857142857142857,0.1714285714285709,0.114285714285714,0.114285714285714,0.0857142857142857,0.2285714285714289,0.5625,0.4375,0.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,global
